-34.37751,-48.79806
-35.23734,-43.34290
-34.34981,-42.00953
-31.85449,-76.32960
-29.30140,-37.55920
-27.40507,-30.79118
-26.10798,-27.21443
-25.27623,-25.10280
-24.72936,-23.87703
-23.99379,-23.14269
-23.18848,-22.48324
-22.57902,-21.62401
-22.18842,-20.75211
-21.91319,-19.96772
-21.66244,-19.31667
-21.72688,-18.83996
-22.27065,-18.92620
-23.46844,-20.15998
-24.99378,-22.93954
-26.36339,-27.38644
-26.69501,-32.56791
-26.11334,-34.78951
-25.38888,-31.92744
-24.70654,-28.62462
-24.24508,-26.49116
-24.02323,-25.41851
-23.88947,-25.14104
-23.65215,-25.15063
-23.61188,-24.76599
-23.66831,-24.04854
-23.77000,-23.42902
-23.82747,-22.82870
-23.98959,-22.06651
-24.30144,-21.50972
-24.80277,-21.63040
-25.32503,-22.40946
-25.46811,-23.26921
-25.30060,-24.00219
-25.26165,-24.69288
-25.67961,-25.65416
-26.33586,-27.49256
-27.04577,-30.64550
-27.83197,-34.39140
-28.26719,-34.71707
-28.40561,-30.85569
-28.01011,-26.32487
-27.45495,-22.68309
-27.12969,-20.36211
-27.39264,-19.29465
-28.28093,-19.30688
-29.46537,-20.12226
-30.94868,-21.58575
-32.36746,-23.68856
-33.16235,-26.55858
-33.29607,-30.30032
-32.56791,-35.53339
-31.10910,-41.49082
-29.39472,-40.45379
-28.05690,-33.94448
-27.34312,-28.99740
-27.23880,-26.14017
-27.86468,-24.54401
-29.11016,-24.09513
-30.71803,-24.48162
-31.79245,-25.32993
-31.62914,-26.22660
-30.44910,-26.99818
-28.87872,-28.13094
-27.41751,-29.33240
-26.42982,-29.26282
-25.77185,-27.65740
-25.54306,-26.27560
-25.72560,-25.74613
-25.73586,-25.66433
-25.44328,-25.21320
-25.25679,-24.46831
-25.30060,-24.08664
-25.44824,-24.14198
-25.82870,-24.50831
-26.25923,-24.86752
-26.74097,-25.06472
-27.37404,-24.97026
-28.62462,-25.47807
-31.07109,-27.25101
-35.50174,-32.02214
-42.07660,-52.80777
-50.57356,-34.99563
-50.48448,-30.93001
-43.78228,-30.83721
-37.94804,-34.36365
-33.44434,-55.50174
-30.10300,-32.78464
-28.23292,-26.41316
-27.72165,-24.15908
-28.21243,-24.42850
-29.48114,-26.12406
-31.31144,-28.71091
-33.60788,-32.20388
-36.19172,-37.22547
-37.72081,-44.50831
-37.94804,-51.41935
-38.82837,-51.41935
-40.76657,-56.32960
-44.11640,-49.09504
-46.28106,-38.89814
-47.96357,-34.95105
-47.57459,-33.06637
-47.08164,-32.22551
-45.70002,-32.00100
-45.44824,-32.29074
-43.53987,-32.44486
-40.82467,-32.15003
-39.91244,-32.60177
-40.09810,-34.05073
-41.36584,-36.00565
-43.94773,-37.65985
-49.48114,-38.15990
-53.28383,-37.51927
-54.05073,-36.75686
-52.92436,-36.31224
-56.15760,-35.80711
-55.50174,-34.37751
-44.41967,-32.27983
-42.04300,-30.32639
-44.55296,-29.30140
-67.38644,-29.13289
-44.64297,-30.45793
-38.53236,-33.22288
-35.97224,-36.59416
-35.10055,-38.15990
-35.34524,-37.76168
-36.61209,-36.07285
-37.63963,-34.46116
-37.30285,-34.29466
-36.08974,-36.52282
-35.58107,-40.34279
-36.32960,-40.94205
-37.36134,-37.88547
-37.74122,-36.10665
-37.70044,-37.07274
-37.61945,-41.55399
-37.94804,-52.69273
-37.94804,-52.03272
-36.73863,-43.90607
-34.48923,-37.51927
-32.00100,-32.53418
-30.01859,-29.33240
-28.43356,-27.76690
-27.29387,-27.02194
-26.49676,-26.49676
-26.20491,-26.00154
-26.41871,-25.82352
-26.68356,-26.24834
-26.69501,-26.99225
-26.58683,-27.23880
-26.77560,-26.96856
-27.35547,-26.71796
-28.24661,-26.78138
-28.98994,-27.08763
-29.66468,-27.54926
-30.40507,-28.01011
-31.39963,-28.63895
-32.05393,-29.45749
-31.75133,-29.75385
-30.53782,-28.69647
-29.11773,-26.87447
-28.17838,-25.27137
-27.88437,-24.31885
-28.27406,-24.03165
-29.27823,-25.05523
-30.74539,-27.84504
-32.17153,-32.23635
-33.05445,-35.77445
-33.49433,-36.31224
-33.73580,-37.18703
-34.32219,-42.41997
-35.66112,-62.00953
-38.69050,-41.49082
-43.15030,-36.46970
-44.91874,-34.03738
-43.53987,-34.83327
-41.03114,-40.56623
-40.01804,-58.71333
-39.47741,-41.42810
-38.94496,-38.05332
-39.37815,-36.72044
-40.76657,-37.26407
-44.41967,-39.28000
-51.92744,-41.42810
-70.30900,-43.42115
-68.03013,-50.48448
-64.73393,-63.46055
-48.87136,-55.19150
-42.21232,-69.48114
-37.53921,-46.67213
-34.22621,-38.59978
-31.56868,-33.99744
-29.70510,-30.91137
-28.51090,-29.27823
-28.19880,-28.13094
-28.57469,-27.73455
-29.63248,-28.53211
-31.27254,-30.79118
-33.91812,-34.84790
-38.46546,-43.18848
-47.89752,-49.17090
-57.84401,-40.48176
-49.09504,-41.97619
-49.32464,-84.28840
-54.60240,-40.94205
-64.73393,-36.36441
-50.84644,-35.01054
-45.95932,-35.40750
-43.86461,-37.57924
-43.26535,-41.52234
-43.50012,-48.09720
-42.14420,-57.63963
-39.30443,-58.94496
-36.20884,-47.08164
-33.50688,-39.18295
-31.27254,-34.86256
-29.95164,-32.88922
-29.50487,-32.35646
-29.98505,-32.79620
-31.11863,-34.05073
-33.25940,-37.72081
-36.17464,-55.50174
-39.57783,-41.06104
-43.03676,-38.51001
-43.74141,-42.56120
-42.17820,-71.22415
-39.25563,-41.58575
-36.55842,-34.78951
-34.44717,-30.48448
-34.11780,-28.16480
-34.80407,-27.54294
-35.67722,-28.11743
-35.45450,-28.41259
-34.25352,-27.64461
-32.92436,-26.26468
-32.12858,-25.22287
-31.70021,-24.73850
-31.12817,-24.69288
-30.17112,-24.64297
-29.32464,-24.46388
-29.36350,-24.77976
-29.91007,-26.18868
-30.27432,-28.74712
-30.31769,-31.23380
-30.11998,-32.38950
-30.09452,-32.54541
-30.15404,-32.51176
-30.20539,-32.37847
-30.49334,-31.87527
-31.24347,-31.79245
-32.07520,-33.74870
-32.44486,-39.42764
-32.63577,-55.34524
-32.95965,-50.93934
-34.29466,-45.30060
-37.01616,-40.39811
-41.49082,-36.38187
-49.64052,-35.11564
-72.24720,-35.29883
-53.78750,-35.36076
-53.04254,-34.53150
-76.32960,-33.68440
-49.01984,-34.22621
-43.18848,-36.64806
-39.91244,-40.73767
-37.61945,-48.65329
-36.22599,-56.15760
-35.28342,-43.34290
-35.72570,-41.00134
-37.99000,-44.33194
-42.41997,-48.51090
-48.51090,-35.83989
-70.30900,-31.46884
-47.51142,-29.40254
-42.07660,-27.95694
-39.83407,-26.52481
-39.50241,-25.39381
-42.28099,-24.93276
-53.16235,-25.81316
-48.44056,-28.58892
-43.18848,-34.02405
-41.52234,-44.55296
-40.23319,-46.50236
-39.15885,-36.99738
-39.03938,-33.49433
-39.96508,-32.64713
-41.42810,-33.58252
-42.28099,-35.43880
-41.64961,-38.03216
-39.86011,-40.85387
-38.22448,-42.24659
-36.94128,-41.97619
-36.73863,-41.97619
-37.65985,-46.11870
-39.40286,-60.20600
-39.42764,-43.15030
-37.51927,-42.52568
-35.45450,-55.50174
-34.02405,-44.91874
-33.11423,-40.01804
-32.23635,-38.75916
-30.96740,-36.29492
-29.88521,-32.83097
-29.20908,-30.06069
-28.64612,-28.71814
-28.14447,-27.95694
-27.57459,-27.12367
-27.10563,-26.21033
-26.73521,-25.46811
-26.53043,-25.14583
-26.63791,-24.99378
-26.97448,-24.97026
-27.56192,-25.23739
-28.44757,-26.15093
-29.27823,-27.93048
-29.65662,-29.70510
-29.60040,-30.15404
-29.78651,-29.56047
-30.55567,-29.52072
-31.72062,-30.72714
-32.32353,-32.23635
-31.50864,-32.36746
-29.85219,-30.06914
-27.93709,-26.95084
-26.22117,-24.31014
-25.00321,-22.32938
-24.31450,-21.04010
-24.09089,-20.46497
-24.34067,-20.57756
-25.15543,-21.17561
-26.34136,-22.04971
-27.48000,-22.89504
-28.08375,-23.23837
-28.47566,-22.77381
-29.02733,-22.39898
-29.72944,-23.05935
-30.70893,-25.39381
-31.92744,-29.94331
-33.67160,-40.01804
-35.92237,-42.11034
-37.84401,-34.36365
-37.36134,-33.24721
-35.64505,-37.55920
-34.33599,-53.91812
-34.58817,-36.32960
-35.90581,-33.65882
-37.26407,-33.44434
-37.28344,-32.32353
-37.14877,-29.86043
-37.63963,-28.04350
-40.45379,-27.83850
-49.40254,-29.71321
-48.37080,-34.86256
-40.39811,-58.71333
-38.39907,-36.68417
-38.09580,-31.45892
-39.03938,-29.20143
-42.63269,-28.52503
-62.35020,-29.29367
-46.01212,-31.47877
-40.65153,-34.70265
-38.71333,-38.18137
-37.16788,-43.57980
-36.94128,-60.76657
-37.94804,-40.56623
-40.39811,-37.24475
-44.91874,-39.23134
-50.75453,-47.02194
-63.86461,-90.30900
-66.78717,-52.80777
-52.69273,-43.30404
-48.03013,-34.96588
-44.77976,-30.52000
-44.87217,-28.99740
-46.61517,-29.56844
-49.88521,-31.31144
-50.93934,-32.97144
-50.39629,-33.51944
-53.16235,-33.11423
-57.43995,-32.66990
-72.24720,-32.99508
-53.53202,-34.44717
-47.44870,-37.40055
-44.64297,-42.38501
-44.15908,-56.32960
-47.26323,-46.11870
-64.73393,-39.03938
-45.10757,-37.28344
-38.13848,-42.35020
-35.01054,-43.26535
-34.18540,-32.05393
-34.80407,-28.17838
-36.31224,-26.92727
-37.45971,-27.21443
-37.82336,-27.89094
-37.20623,-28.30159
-36.79343,-28.72537
-36.84858,-29.64857
-38.18137,-30.89277
-40.68015,-32.26894
-48.65329,-35.20675
-48.65329,-48.58180
-38.94496,-36.41689
-35.92237,-29.09504
-35.75817,-25.73586
-38.53236,-24.25372
-46.96265,-24.40206
-47.32462,-26.17788
-38.33319,-29.86868
-34.07750,-38.01105
-31.47877,-44.15908
-29.91007,-32.37847
-28.87136,-28.24661
-28.21926,-25.78216
-27.89752,-24.19338
-28.10394,-23.05181
-28.51090,-22.45506
-29.28595,-22.57902
-30.28298,-23.62797
-30.91137,-25.44328
-30.52891,-27.07565
-29.22440,-27.65100
-27.95694,-27.26323
-26.85110,-26.72371
-26.08659,-26.16170
-25.70513,-25.92255
-25.65416,-25.88071
-25.75126,-25.95932
-26.03864,-26.02803
-26.21033,-26.08659
-26.02803,-25.65416
-25.51300,-24.30144
-25.05998,-22.40946
-25.13147,-20.90961
-25.83908,-20.23591
-27.60635,-20.66869
-30.49334,-22.44100
-34.01074,-26.09193
-37.03498,-33.05445
-37.99000,-58.71333
-37.20623,-38.78217
-34.92145,-35.53339
-32.57918,-35.82348
-30.75453,-40.42591
-29.43390,-50.22257
-28.71814,-34.70265
-28.48270,-29.60040
-28.82730,-27.01599
-29.32464,-25.67961
-30.11149,-25.21320
-31.23380,-25.48305
-32.79620,-26.54168
-35.29883,-29.20143
-39.67942,-35.82348
-53.53202,-44.46388
-46.01212,-30.17112
-38.69050,-24.85824
-35.39189,-21.73335
-33.89184,-19.82108
-33.81347,-18.83069
-34.80407,-18.60881
-37.88547,-19.14203
-43.82335,-20.28507
-58.48771,-21.85064
-51.22415,-23.99799
-45.25194,-27.12969
-42.74104,-32.44486
-43.07444,-43.66023
-44.96556,-43.30404
-49.17090,-36.95994
-76.32960,-37.40055
-46.55858,-49.56047
-40.42591,-37.38092
-37.03498,-29.64857
-34.99563,-26.09728
-33.82648,-24.15908
-33.54461,-23.07822
-33.71006,-22.61476
-34.14478,-22.58616
-34.37751,-22.77381
-33.94448,-22.53987
-33.46930,-21.77227
-33.46930,-21.22735
-35.07044,-21.36894
-40.15188,-22.43048
-54.89196,-24.70654
-36.92266,-29.26282
-33.04254,-41.03114
-32.29074,-39.55262
-33.15029,-34.68826
-35.20675,-36.79343
-38.75916,-53.78750
-42.63269,-36.41689
-42.99924,-30.27432
-40.62300,-28.11068
-38.96847,-27.68304
-39.52748,-27.50513
-41.90988,-26.55858
-44.73393,-25.45817
-44.20197,-25.46811
-40.04465,-27.35547
-36.05600,-32.07520
-33.04254,-44.82584
-30.97678,-40.42591
-29.59240,-34.01074
-28.71814,-31.54862
-27.96357,-29.66468
-27.01005,-27.61271
-26.03864,-25.62878
-25.05049,-24.05699
-24.23644,-23.08200
-23.50012,-22.63628
-23.13127,-22.50443
-23.18466,-22.83238
-23.68450,-23.91855
-24.40646,-26.15093
-24.75223,-28.93786
-24.43291,-30.19681
-23.61188,-28.88609
-22.83972,-26.54731
-22.13403,-24.21919
-21.67529,-22.03295
-21.48453,-20.35382
-21.59848,-19.53501
-21.87363,-19.62848
-22.23287,-20.29604
-22.64706,-21.16347
-22.99550,-21.99284
-23.03300,-22.56476
-22.78476,-22.49030
-22.32938,-21.60805
-21.74306,-20.41478
-21.14531,-19.40781
-20.78977,-18.79831
-20.79848,-18.72934
-21.04010,-19.38061
-21.31943,-20.78396
-21.43748,-22.40247
-21.42186,-23.29241
-21.26407,-22.79207
-21.09104,-21.59530
-20.86850,-20.47616
-20.58889,-19.68965
-20.31251,-19.20953
-20.19786,-18.94027
-20.27139,-18.98261
-20.52671,-19.35350
-20.81885,-19.94925
-21.02517,-20.50140
-21.05804,-20.79267
-20.99837,-20.74922
-20.96572,-20.47336
-21.03412,-20.11151
-21.23041,-19.87578
-21.58256,-19.85751
-22.01622,-20.08738
-22.41296,-20.35382
-22.57902,-20.45379
-22.69754,-20.37871
-22.76652,-20.42312
-22.80304,-20.77237
-22.59330,-21.16954
-22.43048,-21.24263
-22.49736,-21.06703
-22.91355,-21.18775
-23.46844,-21.93634
-23.95609,-23.35459
-24.21919,-25.06947
-24.34504,-26.76404
-24.25372,-27.83197
-24.00639,-27.72810
-23.65215,-26.47439
-23.24607,-24.67016
-22.81037,-22.93582
-22.41296,-21.55716
-22.27065,-20.71174
-22.58973,-20.58606
-23.33511,-21.30402
-24.22781,-22.72652
-24.99378,-24.22350
-25.47807,-24.96556
-25.60854,-24.60686
-25.62878,-23.78638
-25.58329,-23.14649
-25.43832,-23.02549
-25.10280,-23.24222
-24.72479,-23.44871
-24.57089,-23.36630
-24.44175,-23.21531
-24.22350,-22.99550
-23.98120,-22.66866
-23.95609,-22.33284
-24.05276,-22.29133
-24.02744,-22.56832
-23.83571,-22.71926
-23.47240,-22.49736
-23.18466,-21.99618
-22.98054,-21.45313
-23.09713,-21.01623
-23.28467,-20.73478
-23.73733,-20.91845
-24.46831,-21.64961
-25.65924,-23.14649
-26.90964,-25.54306
-27.81891,-28.80536
-28.12418,-31.85449
-27.97021,-32.98325
-27.45495,-32.00100
-26.68929,-30.43146
-26.01212,-28.58180
-25.51800,-26.63222
-25.43336,-25.06947
-25.81316,-24.36693
-26.63791,-24.67924
-27.63184,-25.76155
-28.56757,-27.22661
-29.42605,-28.46863
-30.46677,-29.72944
-31.96940,-31.85449
-33.73580,-36.10665
-35.59702,-44.64297
-37.20623,-55.66112
-39.32893,-42.31552
-43.57980,-37.03498
-53.65882,-33.59519
-54.46116,-31.30170
-46.39101,-29.44175
-41.74630,-27.66380
-38.69050,-26.00683
-36.19172,-24.96087
-35.22203,-24.95618
-35.11564,-26.22660
-35.23734,-28.74712
-34.78951,-31.64938
-33.59519,-33.07831
-32.42268,-31.86487
-31.20487,-29.68083
-30.25704,-27.41751
-29.86868,-25.45320
-30.60047,-24.14198
-33.04254,-24.22350
-37.76168,-26.04928
-47.51142,-29.95164
-65.70002,-34.39140
-60.20600,-36.03919
-57.84401,-33.98417
-47.63822,-31.81308
-44.68833,-30.77283
-44.96556,-30.77283
-46.84527,-32.01156
-47.89752,-34.10435
-44.55296,-37.16788
-39.35350,-38.20290
-34.40531,-34.67389
-31.02381,-29.60040
-29.36350,-26.16709
-29.13289,-24.90474
-30.01019,-25.47807
-31.21450,-27.14778
-32.86587,-28.63178
-35.07044,-29.61643
-37.92713,-30.68169
-41.39691,-31.88568
-45.39875,-31.97992
-50.13700,-31.27254
-56.32960,-31.25315
-68.72537,-32.60177
-52.57918,-35.08548
-47.89752,-38.62237
-47.02194,-44.64297
-47.70232,-60.48176
-50.84644,-53.91812
-62.70477,-49.48114
-52.92436,-52.03272
-48.03013,-76.32960
-50.13700,-51.22415
-59.18295,-50.05225
-66.78717,-50.93934
-62.00953,-44.07392
-62.70477,-36.43446
-58.05332,-32.10719
-50.13700,-30.32639
-43.66023,-30.81876
-39.96508,-32.98325
-38.87482,-35.37631
-39.57783,-35.04044
-42.21232,-32.26894
-46.17248,-29.57642
-64.28840,-27.85813
-48.51090,-26.93905
-42.52568,-26.49676
-40.23319,-26.52481
-38.53236,-26.89790
-37.20623,-27.60635
-35.93896,-28.48270
-36.20884,-30.03540
-37.59932,-33.67160
-40.15188,-45.90684
-42.59687,-39.30443
-44.73393,-32.93611
-45.75126,-30.68169
-46.28106,-29.94331
-45.34953,-30.48448
-44.37569,-32.73856
-42.66866,-37.51927
-40.01804,-55.19150
-37.84401,-38.53236
-37.26407,-31.57872
-38.09580,-28.46160
-39.50241,-27.25712
-40.85387,-27.06369
-42.74104,-26.88618
-45.70002,-26.60949
-48.79806,-26.71796
-47.76690,-27.57459
-42.77746,-28.63895
-38.03216,-28.52503
-35.01054,-27.29387
-33.24721,-26.00683
-32.70416,-25.58329
-32.92436,-25.86508
-33.64606,-26.46881
-35.59702,-27.30616
-40.34279,-28.60319
-70.30900,-31.13772
-41.55399,-36.19172
-36.50508,-49.64052
-34.21259,-43.94773
-33.03065,-38.62237
-32.22551,-35.92237
-31.46884,-33.51944
-30.73626,-30.83721
-30.23979,-28.70369
-30.10300,-27.20228
-30.22257,-26.58117
-31.06161,-26.89790
-32.66990,-28.44056
-34.54563,-31.58878
-35.62901,-37.18703
-35.69335,-50.05225
-35.51755,-46.67213
-35.43880,-37.61945
-34.96588,-33.34522
-33.48181,-31.75133
-31.45892,-33.72292
-29.04984,-44.11640
-27.06369,-36.08974
-25.58834,-27.77988
-24.84434,-23.91023
-24.59785,-22.12048
-24.68833,-21.52234
-24.82122,-21.36894
-24.89077,-21.23041
-24.82584,-21.06703
-24.61136,-20.99539
-24.38887,-20.93024
-24.18050,-20.88316
-24.12492,-20.85972
-24.23644,-21.08203
-24.44175,-21.65282
-24.68833,-22.32591
-25.00321,-22.85076
-25.32993,-23.23837
-25.60854,-23.85634
-25.50301,-24.60686
-25.04575,-24.83971
-24.39766,-24.07816
-23.80690,-22.77746
-23.49219,-21.58893
-23.46055,-20.98945
-23.53589,-21.09705
-23.55582,-21.65282
-23.46055,-22.03630
-23.49615,-22.02290
-23.46449,-21.80484
-23.37412,-21.54132
-23.10092,-21.17561
-22.99550,-20.66869
-23.02549,-20.32901
-23.40937,-20.43426
-24.02323,-21.18168
-24.70654,-22.37107
-25.18427,-23.48427
-25.45817,-23.96864
-25.47309,-23.47240
-25.20838,-22.35367
-24.96087,-21.11813
-24.86288,-20.27686
-24.89542,-19.94662
-24.91874,-20.03133
-24.76599,-20.32626
-24.71110,-20.83926
-24.67016,-21.76902
-24.85361,-23.03300
-25.04575,-24.40646
-25.20355,-25.57322
-25.32014,-26.93905
-25.35444,-28.70369
-25.31525,-30.69076
-25.24709,-32.38950
-25.31525,-33.27161
-25.38888,-32.72708
-25.31525,-30.48448
-25.27623,-27.85813
-25.19390,-25.50800
-25.04575,-23.70072
-24.83046,-22.23972
-24.84434,-21.07303
-25.18908,-20.18702
-25.73586,-19.63356
-26.54731,-19.42020
-27.47373,-19.56521
-28.48270,-20.04198
-29.23975,-20.90667
-29.79469,-22.14420
-30.62746,-23.90192
-31.80276,-26.64930
-33.34522,-31.32120
-35.10055,-41.61762
-37.07274,-42.21232
-39.86011,-33.46930
-42.38501,-30.04383
-42.21232,-29.55250
-40.09810,-32.09651
-39.08697,-40.23319
-40.76657,-48.51090
-45.20355,-39.57783
-62.35020,-40.20600
-47.08164,-47.89752
-39.62848,-48.65329
-35.70951,-39.32893
-33.73580,-35.48597
-32.69273,-33.48181
-32.20388,-32.31259
-31.71041,-31.37995
-31.24347,-30.23118
-31.26284,-29.20143
-32.10719,-28.68205
-33.45681,-29.01235
-34.63093,-30.33510
-35.47022,-32.12858
-35.26803,-33.71006
-34.68826,-34.46116
-34.28092,-36.15760
-34.21259,-39.62848
-33.90497,-44.64297
-33.83951,-49.40254
-34.23986,-50.05225
-35.45450,-53.04254
-37.26407,-68.03013
-38.92152,-54.05073
-40.12495,-52.92436
-39.88624,-64.28840
-38.96847,-43.86461
-37.49937,-36.92266
-35.58107,-32.52296
-33.60788,-29.56844
-31.84412,-27.42374
-30.62746,-26.00154
-29.80288,-25.20838
-29.36350,-25.13147
-29.47325,-25.73073
-30.40507,-27.20228
-32.30166,-30.16258
-35.54925,-37.18703
-39.52748,-48.65329
-44.64297,-34.46116
-51.12817,-30.93934
-56.86704,-29.70510
-52.92436,-30.33510
-44.91874,-33.44434
-40.12495,-44.55296
-37.40055,-41.15136
-35.90581,-35.20675
-34.32219,-33.73580
-32.68131,-32.98325
-30.98616,-31.69002
-29.37129,-30.48448
-27.97021,-29.57642
-26.98632,-28.73986
-26.31390,-27.65740
-26.00154,-26.67784
-25.84947,-25.79764
-25.84947,-25.13147
-25.84427,-24.66109
-25.52301,-24.15052
-24.93276,-23.31956
-24.33194,-22.23629
-23.98540,-21.20905
-23.82747,-20.58889
-23.64812,-20.47056
-23.36630,-20.66010
-22.82503,-20.74344
-22.18842,-20.41200
-21.59211,-19.80810
-21.33796,-19.35843
-21.49711,-19.35843
-21.91649,-19.89147
-22.45506,-20.98648
-23.10092,-22.59687
-23.86875,-24.58886
-24.75223,-26.85110
-25.49801,-29.17852
-25.96985,-30.90206
-26.21575,-31.36032
-26.32487,-30.48448
-26.20491,-28.76891
-25.73073,-26.65500
-25.11234,-24.62490
-24.43291,-22.92097
-23.83571,-21.72041
